编号,正面情绪,文本
6499,0.5,去
6500,0.5,回复@筋都懒得抽:美女都眼熟[喵喵]
6501,0.5,无言以对
6502,0.5,拍个写真还要问你们支不支持
6503,0.5,那个镇就是个不要的火车站？
6504,0.5,看着眼熟
6505,0.5,在为自己找夫君
6506,0.5,[熊猫]
6507,0.5,你是九龙岗哪里的？？？
6508,0.5,我是来看美女的
6509,0.5,是为自己代言吧
6510,0.5,没门，县长看上了！
6511,0.4737150425347657,回复@流浪de稣猫:能量守恒 成了另一种物质
6512,0.5,既然能量守恒，那么生物死后一定还存在，只是活着的无法感知
6513,0.4737150425347657,不就是脑洞吗，这个怎么样？ http://t.cn/Rc3me9J
6514,0.5,回复@卖萌又卖笑:说的好
6515,0.5,回复@似乎有智识:太阳不是物质吗？
6516,0.5,回复@独孤球迷:你对生命的定义是什么？生命等于物质存在？
6517,0.5,回复@似乎有智识:不懂不要乱喷！太阳本身就是个生命体。
6518,0.5,回复@独孤球迷:胡说八道，太阳上能有什么生命？
6519,0.4737150425347657,回复@苏州发布:抱歉 GRE后遗症
6520,0.5,回复@卖萌又卖笑:我们的网友实在是藏龙卧虎
6521,0.5,每一个星球都有生命，只是我们没有找到对方的方式而已！
6522,0.5,回复@Rr-Cheung:目前以寻找水作为寻找外星生命的条件主要考虑到的就是这样寻找到的外星生命是和我们一样的碳基生命体，这样的外星生命从理论上来说还是有沟通的可能的。宇宙中肯定会存在诸如氮基硅基等等的不同生命体，但他们本身生理结构结构就和我们相差太多，能够交流的可能性更是微乎其微
6523,0.5,回复@微风婚礼工作室-Daniel:[二哈][二哈][二哈]
6524,0.5,回复@Rr-Cheung:[good]
6525,0.5,[哆啦A梦微笑]
6526,0.5,回复@Rr-Cheung:十分赞同，为什么非要有水才能有生命。
6527,0.28093482939470427,哎... 第一 即使有液态形式的水存在 也不等同于有生命 ... 第二 宇宙中的生命形式不能已人类现有的认知去判定
6528,0.3962900722328805,或为 “有液态海洋存在的强力证据“  和   或为”有生命存在的证据“ 之间的逻辑强度差了不是一丁半点。。。。这就是所谓的标题党啊小编。
6529,0.5,这不错
6530,0.5,[哆啦A梦微笑]
6531,0.5,#好人365##富强#
6532,0.5,驾龄十年看着他们
6533,0.5,整治整治不给红包就不让上车的风气才是真[白眼]
6534,0.5,@姑苏公安 
6535,0.5,回复@山木木鹿兮:[二哈][二哈][二哈][二哈]我居然没看到
6536,0.5,回复@-t酱是船长的小草帽-:那是在十一后报名的人，和我们没关[哼][哼]
6537,0.5,@山木木鹿兮
6538,0.5,转
6539,0.5,苏州好热
6540,0.5,回复@末末家的默默:厉害了，我的姐[污]
6541,0.5,小编，“下伙伴”是什么鬼[挤眼][挤眼]
6542,0.5,@姑苏公安 
6543,0.5,可怜
6544,0.5,转
6545,0.5,👍
6546,0.5,转发微博
6547,0.5,回复@幻想家的世界:[good]
6548,0.5,转
6549,0.5,我觉得应该要给记者休息座位。。。
6550,0.5,转发
6551,0.5,转发
6552,0.5,[赞]
6553,0.5,转需
6554,0.5,[哆啦A梦吃惊]
6555,0.5,转
6556,0.5,👍
6557,0.5,我比较关心学校宿舍卫生检查的时候怎么办[疑问][疑问][疑问]在我们学校已经被严重警告了……[拜拜][拜拜][拜拜]
6558,0.5,总觉得这个宿舍的男生柔美了一些
6559,0.5,这种男生懂生活[good]
6560,0.5,好另类的男生
6561,0.5,👍👍
6562,0.5,为什么小编看到的是燃烧的生活费[泪]果然因为小编穷……
6563,0.5,👍
6564,0.4737150425347657,这是哪里？ 导航导阳澄湖吗
6565,0.5,[坏笑]
6566,0.5,[心][心]
6567,0.5,[馋嘴]
6568,0.44757496667959995,@钟摆范 @J青争L 我们去看蓝天白云
6569,0.4737150425347657,小编也是享受过湖边美好时光的，哈哈，找个好天气，确实值得一去。 #蜜蜂村落品牌公寓##租房就来蜜蜂村落#
6570,0.5,回复@JUST_严老酒瓶:好的
6571,0.5,飞行影院超赞的，比迪士尼乐园里排了2个小时队看的飞跃地平线还刺激，免费绝对值得一去
6572,0.5,回复@JUST_严老酒瓶:点赞
6573,0.5,我想知道动物园什么时候开放
6574,0.5,回复@言卿卿卿卿:十月三十号
6575,0.4737150425347657,回复@一天一杯茶:不是  到十月三十号哦
6576,0.5,回复@Simon_chan1:十月三十号
6577,0.5,免费期到什么时候
6578,0.5,是一直免费吗？
6579,0.5,免费啊
6580,0.5,👍👍
6581,0.5,免费期到什么时候？
6582,0.5,转发
6583,0.5,约约约[哈哈][哈哈]
6584,0.5,去去去
6585,0.5,赞
6586,0.5,山东海南被吃了？
6587,0.5,没有南海，差评[喵喵]
6588,0.5,哈哈
6589,0.5,❤❤❤
6590,0.5,每年都有人整这些虚头巴脑
6591,0.5,👍
6592,0.5,劳民伤财
6593,0.5,坐过一回，反正估计天天亏本运营
6594,0.5,是中车啊？在我公司附近呢
6595,0.5,离我好远
6596,0.5,❤👍
6597,0.5,有轨电车拆了吧一点也不利民！完全是面子工程
6598,0.5,👍
6599,0.5,提速，才有市场
6600,0.5,没有发展前途的产品，养不活这个公司。
6601,0.5,没用！
6602,0.5,闲的
6603,0.5,感觉就是浪费。
6604,0.5,适用吗？
6605,0.5,鸡肋！
6606,0.4737150425347657,回复@树犹如此wkf:空闲时间都在这上了吧 或者寒暑假[哈哈]
6607,0.5,好厉害
6608,0.5,👍
6609,0.5,用心良苦
6610,0.5,哪个学校老师？闲成这样
6611,0.5,转
6612,0.5,像中央全会[偷笑]
6613,0.5,辛苦
6614,0.5,老炮
6615,0.4737150425347657,最后一张不是国外的那个男子 骑鸵鸟的那个吗
6616,0.5,放飞自我
6617,0.5,哈哈，电影《老炮儿》的情节
6618,0.4737150425347657,别管我 我只是一只发情的鸵鸟(b哥)
6619,0.5,@姑苏公安 
6620,0.5,哈哈
6621,0.5,美
6622,0.5,美
6623,0.5,美
6624,0.5,北国风光，万里雪飘，出去撒尿还得拿个棒敲一敲[酷][酷]
6625,0.5,看上去向两个兄弟
6626,0.5,这个有趣！
6627,0.5,吃饭穿白大褂？逗我呢？
6628,0.5,所谓读到老学到老
6629,0.5,有想法
6630,0.5,👍
6631,0.5,真棒啊
6632,0.5,这爸爸还蛮年轻的
6633,0.5,上阵父子兵[good]
6634,0.5,孩子有个好妈！老爸有个能默默付出体贴的妻子！
6635,0.5,好尴尬呀......😂
6636,0.5,赞
6637,0.5,这地方我没去过，可以带上家人去转转[哈哈][哈哈]
6638,0.5,藏书
6639,0.5,想知道在哪
6640,0.5,风景不错
6641,0.5,转发微博
6642,0.5,漂亮。
6643,0.5,转发微博
6644,0.5,转
6645,0.5,转发微博
6646,0.5,精辟。。。
6647,0.5,就是这样的
6648,0.5,在泥潭中挣扎，只能越陷越深。
6649,0.4737150425347657,就算你努力，保不齐也你先挂掉。 能不能不要发所谓的鸡汤
6650,0.5,[微笑]
6651,0.5,好的
6652,0.5,美貌也没有……
6653,0.5,警察蜀黍，什么时候开个心理咨询门诊呀？
6654,0.5,为什么维和警察那么危险的工作都不配备枪支呢？万一遇到人数众多的暴徒，那也太危险了。
6655,0.4737150425347657,//@平安吴江: #警方提示#【警惕！！领导手机换号？骗你没商量！[黑线]】
6656,0.5,上当的多数是马屁精。
6657,0.5,转发微博
6658,0.5,#警方提示#【警惕！！领导手机换号？骗你没商量！[黑线]】
6659,0.5,回复@苏州12345:态度非常好！谢谢！
6660,0.5,回复@无名·爬山虎:（接上）目前运营公司正在根据站点的实际使用情况做出调整，加大巡检力度，增加调度次数。市民今后如遇空（满）桩现象，可致电4000-711-882联系客服，客服人员会及时通知调度人员赶到现场处理。感谢您对公共自行车管理工作的关心与支持！（完）
6661,0.5,回复@无名·爬山虎:#部门反馈#市容市政回复：市民您好！根据您反映的情况，我们已督促运营公司加强调度管理，由于该处人流较为集中，市民借还车量较大，给您带来的不便敬请谅解！此外，我们已按照考核办法对运营公司进行扣分处理，责令运营公司落实整改，方便市民绿色出行。(未完）
6662,0.4737150425347657,有人恶意损毁贴纸  扫不了
6663,0.5,回复@苏州12345:不要又是一等半年没结果，希望这次能得到解决！
6664,0.5,回复@无名·爬山虎:您好！您反映的问题我们已受理，并已交相关部门处理，一有结果我们会及时反馈，请您耐心等待。谢谢！
6665,0.42172147722901665,半夜下班大公园周边几处站点都是空桩，反映半年仍没改进！仍似官商作风！@苏州日报 @名城苏州网 @苏州12345 @苏州发布
6666,0.5,是不是就不用办卡了？
6667,0.5,便民
6668,0.5,转发微博
6669,0.5,转发微博
6670,0.5,赞
6671,0.5,新疆人很多卖切糕，哈密瓜的讹诈老百姓。希望警察同志督促、监督！最好让新疆人离开吴江、离开苏州
6672,0.5,管你毛事
6673,0.5,过了G20，天气是不是又要变差了
6674,0.5,警察蜀黍啥叫善意取得，脏物在没有包装盒三包卡发票的情况下还叫善意取得？草民求法普
6675,0.5,转发微博
6676,0.5,幸苦～
6677,0.5,转发微博
6678,0.5,？？？好奇怪
6679,0.5,警察蜀黍啥叫善意取得，脏物在没有包装盒三包卡发票的情况下还叫善意取得？草民求法普
6680,0.5,回复@平安相城:警察蜀黍被盗物也适用善意取得么？派出所扣了被盗的手机不给，
6681,0.5,数读秒懂G20
6682,0.5,回复@chnleozhang:唉自己人的事没人管
6683,0.5,洋爹来了好好斥候着
6684,0.4737150425347657,警察蜀黍 善意取得在没有发票三包卡包装盒的情况下买的手机也叫善意么？公安扣押脏物期限是多久，求告知
6685,0.4737150425347657,#聚焦G20杭州峰会#  距离G20杭州峰会开幕只有10天了，作为今年中国最重要的主场外交，G20杭州峰会要给世界一份别样的精彩。
6686,0.5,[doge]
6687,0.4737150425347657,//@平安吴江: 【语言暴力会给孩子造成多大的影响？！】
6688,0.5,【语言暴力会给孩子造成多大的影响？！】
6689,0.5,我小时候都是这样过来的，农村的妇女都没有什么文化，普遍父亲也是不怎么管孩子的！我现在不照样能分辨是非好坏么？其实我觉得很多时候，我们会给一个犯罪的青少年想一个理由，说你这么小是不是家里有什么不好的事情呀！他们会抓住这个理由，对，不是我一个人的错，他会把他的错分担到别人身上
6690,0.5,我妈也经常骂我，可是我现在还是努力上班，好好生活。[微笑]
6691,0.5,老一辈的都这么教的，我破破就是，恶心啊，以后不要她亲近宝宝了，教坏的！
6692,0.3962900722328805,大部分人都是这样过来的 我在外面 我妈说 除了不要犯法 随便你做什么
6693,0.5,【语言暴力会给孩子造成多大的影响？！】
6694,0.5,童年这样被对待的人多了，每个人都后来走了错误的路，什么事情，什么童年阴影都不是用来解释把阴影宣泄在别人身上的原因和借口。
6695,0.32373539692737674,想咨询下 出车祸 然后伤者想要求警察掉监控 但是警察拒绝不给掉监控 怎么办 如果打官司 警察和车主是亲戚 会不会出现把监控摸掉的问题？还有伤者有没有看监控的权利？
6696,0.4737150425347657,@韋大燕 晚安！
6697,0.5,晚安
6698,0.5,好的
6699,0.5,转发微博
6700,0.5,【全是套路！面对电话诈骗，教你见招拆招】近日，山东女孩接到“发放助学金”的电话，被骗光学费后不幸离世；重庆小文开学前得知“航班取消”，学费被骗…还有“公检法”机关要求协助调查、“移动公司”积分兑换…其实就那几板斧！戳↓快速识别+轻松戳穿，让骗子无处下手！(中新网)
6701,0.4737150425347657,//@平安吴江: 【全是套路！面对电话诈骗，教你见招拆招】
6702,0.5,【全是套路！面对电话诈骗，教你见招拆招】
6703,0.5,转发微博
6704,0.5,明天起，这些新规正式实施！
6705,0.5,回复@ACG_HDD老司机:户籍证明，不单是性别证明
6706,0.5,公民性别也要证明？
6707,0.5,#警务报道#【苏州警方举行安保誓师大会】
6708,0.5,不要说那些细节，很多闲人正愁没门路呢
6709,0.5,每天就发些不痛不痒的微博，网友的问题一个都不给解决。顶着天大的帽子干着屁大的事[鄙视]
6710,0.5,以前还不相信别人说的，现在是，你们怎么不脸红的，脸皮之厚都比不法分子厉害多了，正因为有这样的你们才会有不法分子，社会的罪人，还人民警察，罪犯也是蛀虫造就的
6711,0.5,连个电话都不敢给。人民警察，笑
6712,0.5,我要投诉石路派出所，电话哪里？
6713,0.5,转发微博
6714,0.4737150425347657,@合法的土匪小朋友 真吓人，一定要注意
6715,0.5,@山青图林hanxu
6716,0.5,强行拉我进警车，暴力执法！蛮不讲理！对我造成的一系列损失！人民公仆！就是搞这些事的？
6717,0.5,推搡过程中，几名警察一直拉我上警车，口袋里1000元人民币不见，在警车中逗留有五分钟，警号43566一直对我吼叫，蛮不讲理，对我撕拉硬拽，过程中有抓上，并且上班迟到。造成各种损失！
6718,0.5,高新区警号43566警员还有四个辅警暴力执法！
6719,0.5,锦溪苑变电站离楼房那么近建你们觉得合理吗[微笑]
6720,0.4737150425347657,不奢望能把钱要回来只希望能把骗子绳之于法  事情发生在苏州常熟
6721,0.30113587501305905,被自称地板保养售后的骗了900元报案没人管小区有监控 有骗子手机号座机号能打通没人接然后过了两天再打座机 骗子以为风声过了就接了电话  还自称地板售后 一问她门店在哪马上把电话挂了 再打就不接了可以肯定的是骗子还在继续骗人 查座机调监控一定会找出来的 为什么没人管 难道让骗子继续骗更多的人吗
6722,0.5,回复@养乐多蔓越莓:您好，就该问题建议您向房管局反映。
6723,0.4737150425347657,您好，苏州朗诗绿色街区不赔偿不维修，家里有老人产妇宝宝，拖了好几个月都没维修，求助，谢谢。 http://t.cn/RcyMh8J
6724,0.5,文章有点长，但值得你看完！
6725,0.4737150425347657,求公道？？？苏州工业园开店遇到这群流氓被讹上了，一碗绿豆汤讹走7000块！！！污蔑说绿豆汤是坏的并且拒绝检验拒绝上医院张口就要20000块赔偿！！！不给连续几天堵门口赶走客人，报警数次未果，最后民警要求我们给7000私了，气愤！心寒！人民的公仆就是这样为人民？？？ http://t.cn/RcLjBde
6726,0.5,回复@常阴沙派出所:296936177这是个qq赌博的群，腾讯真是厉害，发明东西不是通讯娱乐，而去赌博，还不管，我想马化腾，你伟大，你的腾讯在厉害都有什么用，一个q群都管不好，笑死人主谋是一个叫少妇的和刀仔，听说是苏州，还有他们群一天盈利是30万，一个小小的群，盈利这么大，这30一天让多少人倾家荡产，主谋q771284128
6727,0.5,回复@卖萌又卖笑:296936177这是个qq赌博的群，腾讯真是厉害，发明东西不是通讯娱乐，而去赌博，还不管，我想马化腾，你伟大，你的腾讯在厉害都有什么用，一个q群都管不好，笑死人主谋是一个叫少妇的和刀仔，听说是苏州，还有他们群一天盈利是30万，一个小小的群，盈利这么大，这30一天让多少人倾家荡产，主谋q771284128
6728,0.5,296936177这是个qq赌博的群，腾讯真是厉害，发明东西不是通讯娱乐，而去赌博，还不管，我想马化腾，你伟大，你的腾讯在厉害都有什么用，一个q群都管不好，笑死人主谋是一个叫少妇的和刀仔，听说是苏州，还有他们群一天盈利是30万，一个小小的群，盈利这么大，这30一天让多少人倾家荡产，主谋q771284128
6729,0.5,抓到骗子，直接枪毙。我就不相信骗子还这么的多！！！！！
6730,0.5,附近有个地痞流氓，昨天在家门口和健身的老爷爷吵架搞得很吵就报警并且当面指责了他。现在他叫无赖把我车拍照威胁说不去道歉就砸车请问这个该怎么办？之前有人因为没有车位暂时停在了路边一晚影响他停车就把人家轮胎戳爆了，最后警察不了了之。该报警么？报警又该怎么说？会不会还是不了了之？求支招
6731,0.4737150425347657,骗子怎么登入网银 我很想知道
